@RELATION dataset-10-coral

@ATTRIBUTE seq numeric
@ATTRIBUTE rssi numeric
@ATTRIBUTE received {True,False}
@ATTRIBUTE prr numeric
@ATTRIBUTE lqi numeric
@ATTRIBUTE link_num {24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,35,34,33,32}
@ATTRIBUTE experiment_num {0}
@ATTRIBUTE class {perfect,bad,avg,terrible,good}

@DATA
28,53.0,True,0.8,157.0,30,0,good
29,53.0715364104,False,0.6,157.0,30,0,avg
30,52.0,True,0.8,157.0,30,0,good
31,52.0,False,0.6,155.517492549,30,0,avg
32,52.0,True,0.6,155.0,30,0,avg
33,51.0,True,0.6,156.0,30,0,avg
34,51.7036680443,False,0.6,155.514248594,30,0,avg
35,52.0,True,0.6,155.0,30,0,avg
36,52.0,True,0.8,156.0,30,0,good
37,52.0,False,0.6,156.0,30,0,avg
38,52.0,True,0.6,156.0,30,0,avg
39,52.0,True,0.8,156.0,30,0,good
40,52.0,False,0.6,155.253775891,30,0,avg
41,52.0,False,0.4,160.029126256,30,0,avg
42,52.0,True,0.6,162.0,30,0,avg
43,52.0,False,0.4,160.015552431,30,0,avg
44,52.0,False,0.2,160.097739368,30,0,bad
45,52.0,True,0.4,160.0,30,0,avg
46,52.0,True,0.6,181.0,30,0,avg
47,52.0,False,0.4,164.378633298,30,0,avg
48,52.0,True,0.6,162.0,30,0,avg
49,52.0,False,0.6,162.850259166,30,0,avg
50,52.0,False,0.4,198.613006133,30,0,avg
51,52.0,False,0.2,162.018779065,30,0,bad
52,52.0,False,0.2,176.700479078,30,0,bad
53,52.0,False,0.0,196.686002848,30,0,terrible
54,52.0,True,0.2,197.0,30,0,bad
55,52.0,False,0.2,190.130417237,30,0,bad
56,52.0,True,0.4,154.0,30,0,avg
5,95.0,False,0.0,154.0,31,0,terrible
6,95.0,False,0.0,154.0,31,0,terrible
7,95.0,False,0.0,154.0,31,0,terrible
8,95.0,False,0.0,154.0,31,0,terrible
9,95.0,False,0.0,154.0,31,0,terrible
10,95.0,False,0.0,154.0,31,0,terrible
11,95.0,False,0.0,154.0,31,0,terrible
12,95.0,False,0.0,154.0,31,0,terrible
13,95.0,False,0.0,154.0,31,0,terrible
14,95.0,False,0.0,154.0,31,0,terrible
15,95.0,False,0.0,154.0,31,0,terrible
16,95.0,False,0.0,154.0,31,0,terrible
17,95.0,False,0.0,154.0,31,0,terrible
18,95.0,False,0.0,154.0,31,0,terrible
19,95.0,False,0.0,154.0,31,0,terrible
20,95.0,False,0.0,154.0,31,0,terrible
21,95.0,False,0.0,154.0,31,0,terrible
22,95.0,False,0.0,154.0,31,0,terrible
23,95.0,False,0.0,154.0,31,0,terrible
24,95.0,False,0.0,154.0,31,0,terrible
25,95.0,False,0.0,154.0,31,0,terrible
26,95.0,False,0.0,154.0,31,0,terrible
27,95.0,False,0.0,154.0,31,0,terrible
28,95.0,False,0.0,154.0,31,0,terrible
29,95.0,False,0.0,154.0,31,0,terrible
30,95.0,False,0.0,154.0,31,0,terrible
31,95.0,False,0.0,154.0,31,0,terrible
32,95.0,False,0.0,154.0,31,0,terrible
33,95.0,False,0.0,154.0,31,0,terrible
34,95.0,False,0.0,154.0,31,0,terrible
35,95.0,False,0.0,154.0,31,0,terrible
36,95.0,True,0.2,154.0,31,0,bad
37,95.8364049732,False,0.2,154.373377858,31,0,bad
38,98.6977342023,False,0.2,153.448234319,31,0,bad
39,102.889342569,False,0.2,155.970600472,31,0,bad
40,96.8849336265,False,0.2,154.240338009,31,0,bad
41,95.801600923,False,0.0,154.89759061,31,0,terrible
42,98.8955457131,False,0.0,154.166467657,31,0,terrible
43,95.8986587679,False,0.0,154.508983768,31,0,terrible
44,95.3868115309,False,0.0,155.98555934,31,0,terrible
45,96.4777236863,False,0.0,156.60321553,31,0,terrible
46,93.972725715,False,0.0,154.626010879,31,0,terrible
47,96.0323284262,False,0.0,154.680942674,31,0,terrible
48,95.9961515547,False,0.0,155.06213837,31,0,terrible
49,96.1391444799,False,0.0,153.184269083,31,0,terrible
50,95.307768587,False,0.0,156.681559351,31,0,terrible
51,96.5046872911,False,0.0,157.229077426,31,0,terrible
52,97.2768505812,False,0.0,155.551859633,31,0,terrible
53,96.0218061931,False,0.0,155.202623946,31,0,terrible
54,96.2818521364,False,0.0,155.03932213,31,0,terrible
55,95.8274188691,False,0.0,154.48807375,31,0,terrible
56,98.0,True,0.2,156.0,31,0,bad
5,50.0,False,0.2,153.290364486,32,0,bad
6,50.0,False,0.2,153.436476189,32,0,bad
7,50.0,False,0.2,154.03699994,32,0,bad
8,50.0,False,0.2,153.861843849,32,0,bad
9,50.0,False,0.0,154.818553869,32,0,terrible
10,50.0,False,0.0,153.051227352,32,0,terrible
11,50.0,False,0.0,155.622571713,32,0,terrible
12,50.0,False,0.0,155.2314667,32,0,terrible
13,50.0,False,0.0,153.651513175,32,0,terrible
14,50.0,False,0.0,153.639620821,32,0,terrible
15,50.0,False,0.0,151.79445754,32,0,terrible
16,50.0,False,0.0,153.435634643,32,0,terrible
17,50.0,False,0.0,154.008719602,32,0,terrible
18,50.0,False,0.0,154.549347715,32,0,terrible
19,50.0,False,0.0,153.368749136,32,0,terrible
20,50.0,False,0.0,154.808512932,32,0,terrible
21,50.0,False,0.0,154.775390406,32,0,terrible
22,50.0,False,0.0,154.790489853,32,0,terrible
23,50.0,False,0.0,154.960841767,32,0,terrible
24,50.0,False,0.0,153.291181653,32,0,terrible
25,50.0,False,0.0,153.404434227,32,0,terrible
26,50.0,False,0.0,153.231225261,32,0,terrible
27,50.0,False,0.0,154.322199125,32,0,terrible
28,50.0,False,0.0,153.955175214,32,0,terrible
29,50.0,False,0.0,153.344835222,32,0,terrible
30,50.0,False,0.0,154.625011931,32,0,terrible
31,50.0,False,0.0,153.298022896,32,0,terrible
32,50.0,False,0.0,153.920806531,32,0,terrible
33,50.0,False,0.0,153.989901653,32,0,terrible
34,50.0,False,0.0,154.922130441,32,0,terrible
35,50.0,False,0.0,155.473273339,32,0,terrible
36,50.0,True,0.2,155.0,32,0,bad
37,48.59600717,False,0.2,155.445180592,32,0,bad
38,49.119633384,False,0.2,156.535033836,32,0,bad
39,49.0818626367,False,0.2,154.938397904,32,0,bad
40,48.0230040861,False,0.2,154.191150602,32,0,bad
41,48.0,True,0.2,157.0,32,0,bad
42,48.0,False,0.2,156.804195477,32,0,bad
43,48.0,False,0.2,154.512924702,32,0,bad
44,48.0,False,0.2,154.899077653,32,0,bad
45,48.0,False,0.2,158.749439311,32,0,bad
46,48.0,False,0.0,152.821664668,32,0,terrible
47,48.0,False,0.0,152.772158741,32,0,terrible
48,48.0,False,0.0,157.175499206,32,0,terrible
49,48.0,False,0.0,149.802096779,32,0,terrible
50,48.0,False,0.0,150.239486698,32,0,terrible
51,48.0,False,0.0,157.438291435,32,0,terrible
52,48.0,False,0.0,155.591949948,32,0,terrible
53,48.0,False,0.0,157.314990725,32,0,terrible
54,48.0,True,0.2,152.0,32,0,bad
55,48.0,False,0.2,152.0,32,0,bad
56,48.0,False,0.2,152.0,32,0,bad
5,42.0,True,0.8,155.0,33,0,good
6,42.0,True,0.8,155.0,33,0,good
7,42.0,False,0.6,158.389373318,33,0,avg
8,42.0,False,0.6,157.119884816,33,0,avg
9,42.0,False,0.4,154.632234268,33,0,avg
10,42.0,True,0.4,164.0,33,0,avg
11,42.0,True,0.4,154.0,33,0,avg
12,42.0,True,0.6,153.0,33,0,avg
13,42.0,False,0.6,157.713472175,33,0,avg
14,42.0,False,0.6,158.774527418,33,0,avg
15,42.0,False,0.4,156.964129027,33,0,avg
16,42.0,True,0.4,161.0,33,0,avg
17,42.0,True,0.4,154.0,33,0,avg
18,42.0,True,0.6,161.0,33,0,avg
19,42.0,False,0.6,159.505820529,33,0,avg
20,42.0,True,0.8,159.0,33,0,good
21,42.0,True,0.8,158.0,33,0,good
22,42.0,False,0.6,171.230023208,33,0,avg
23,42.0,True,0.6,169.0,33,0,avg
24,42.0,True,0.8,151.0,33,0,good
25,42.0,False,0.6,162.615807052,33,0,avg
26,42.0,True,0.6,161.0,33,0,avg
27,42.0,True,0.8,160.0,33,0,good
28,42.0,True,0.8,205.0,33,0,good
29,42.0,False,0.6,203.792021699,33,0,avg
30,42.0,True,0.8,208.0,33,0,good
31,42.0,False,0.6,143.378117264,33,0,avg
32,42.0,True,0.6,155.0,33,0,avg
33,42.0,True,0.6,159.0,33,0,avg
34,42.0,False,0.6,154.674137107,33,0,avg
35,42.0,True,0.6,165.0,33,0,avg
36,42.0,True,0.8,163.0,33,0,good
37,42.0,False,0.6,161.955535892,33,0,avg
38,42.0,True,0.6,160.0,33,0,avg
39,42.0,True,0.8,157.0,33,0,good
40,42.0,False,0.6,156.793176292,33,0,avg
41,42.0,False,0.4,156.410325647,33,0,avg
42,42.0,True,0.6,156.0,33,0,avg
43,42.0,False,0.4,157.255641573,33,0,avg
44,42.0,False,0.2,159.287904712,33,0,bad
45,42.0,True,0.4,161.0,33,0,avg
46,42.0,True,0.6,155.0,33,0,avg
47,42.0,False,0.4,155.967753909,33,0,avg
48,42.0,True,0.6,157.0,33,0,avg
49,42.0,False,0.6,153.146454394,33,0,avg
50,42.0,False,0.4,156.579646356,33,0,avg
51,42.0,False,0.2,160.330436328,33,0,bad
52,42.0,False,0.2,167.790837771,33,0,bad
53,42.0,False,0.0,136.994207467,33,0,terrible
54,42.0,True,0.2,192.0,33,0,bad
55,42.0,False,0.2,197.065885022,33,0,bad
56,42.0,True,0.4,198.0,33,0,avg
5,94.0,True,0.4,161.0,34,0,avg
6,94.0,False,0.2,160.042469386,34,0,bad
7,94.0,False,0.2,160.655862222,34,0,bad
8,94.0,False,0.2,158.611176449,34,0,bad
9,94.0,False,0.2,152.432509766,34,0,bad
10,94.0,True,0.2,156.0,34,0,bad
11,94.0,True,0.4,154.0,34,0,avg
12,94.0,False,0.4,152.365392769,34,0,avg
13,94.0,False,0.4,158.742386485,34,0,avg
14,94.0,False,0.4,158.711076806,34,0,avg
15,94.0,False,0.2,162.517151858,34,0,bad
16,94.0,False,0.0,155.077287429,34,0,terrible
17,94.0,False,0.0,151.510353433,34,0,terrible
18,94.0,False,0.0,162.027703527,34,0,terrible
19,94.0,False,0.0,159.491248917,34,0,terrible
20,94.0,False,0.0,159.674300741,34,0,terrible
21,94.0,False,0.0,152.256697461,34,0,terrible
22,94.0,False,0.0,149.49313138,34,0,terrible
23,94.0,False,0.0,153.936854485,34,0,terrible
24,94.0,False,0.0,159.329331854,34,0,terrible
25,94.0,False,0.0,158.715493972,34,0,terrible
26,94.0,False,0.0,161.049138902,34,0,terrible
27,94.0,False,0.0,153.314078896,34,0,terrible
28,94.0,False,0.0,159.554192214,34,0,terrible
29,94.0,False,0.0,159.225563772,34,0,terrible
30,94.0,False,0.0,157.612023405,34,0,terrible
31,94.0,False,0.0,161.823327597,34,0,terrible
32,94.0,True,0.2,160.0,34,0,bad
33,94.0,False,0.2,197.97381204,34,0,bad
34,94.0,False,0.2,195.623798739,34,0,bad
35,94.0,True,0.4,198.0,34,0,avg
36,94.0,True,0.6,160.0,34,0,avg
37,94.0,False,0.4,159.396016973,34,0,avg
38,94.0,False,0.4,158.887901269,34,0,avg
39,94.0,False,0.4,159.849438513,34,0,avg
40,94.0,False,0.2,159.629102585,34,0,bad
41,94.0,False,0.0,159.551183902,34,0,terrible
42,94.0,False,0.0,159.240836616,34,0,terrible
43,94.0,False,0.0,159.790466286,34,0,terrible
44,94.0,False,0.0,159.604863049,34,0,terrible
45,94.0,True,0.2,159.0,34,0,bad
46,94.0,False,0.2,160.197682364,34,0,bad
47,94.0,False,0.2,158.041592553,34,0,bad
48,94.0,True,0.4,157.0,34,0,avg
49,94.0,False,0.4,157.682131083,34,0,avg
50,94.0,False,0.2,156.592208569,34,0,bad
51,94.0,False,0.2,157.607418428,34,0,bad
52,94.0,False,0.2,156.458513294,34,0,bad
53,94.0,False,0.0,157.040301772,34,0,terrible
54,94.0,False,0.0,157.309384577,34,0,terrible
55,94.0,False,0.0,157.653208284,34,0,terrible
56,94.0,True,0.2,158.0,34,0,bad
5,45.0,True,0.8,156.0,35,0,good
6,45.0,True,0.8,159.0,35,0,good
7,44.4938250311,False,0.6,163.372450574,35,0,avg
8,42.4902753453,False,0.6,202.761221054,35,0,avg
9,43.9371167003,False,0.4,153.154058782,35,0,avg
10,43.0,True,0.4,196.0,35,0,avg
11,45.0,True,0.4,154.0,35,0,avg
12,45.0,True,0.6,159.0,35,0,avg
13,45.0932302858,False,0.6,157.089753635,35,0,avg
14,45.0187979465,False,0.6,157.404998197,35,0,avg
15,46.2938190267,False,0.4,158.632241681,35,0,avg
16,46.0,True,0.4,157.0,35,0,avg
17,45.0,True,0.4,155.0,35,0,avg
18,45.0,True,0.6,157.0,35,0,avg
19,45.0,False,0.6,162.662486302,35,0,avg
20,45.0,True,0.8,181.0,35,0,good
21,45.0,False,0.6,182.942339713,35,0,avg
22,45.0,False,0.4,185.136917555,35,0,avg
23,45.0,True,0.4,184.0,35,0,avg
24,45.0,True,0.6,155.0,35,0,avg
25,45.0,False,0.4,154.636246337,35,0,avg
26,45.0,True,0.6,154.0,35,0,avg
27,45.0,True,0.8,161.0,35,0,good
28,45.0,False,0.6,160.793594813,35,0,avg
29,45.0,False,0.4,157.156474446,35,0,avg
30,45.0,False,0.4,159.035774575,35,0,avg
31,45.0,False,0.2,158.993504421,35,0,bad
32,45.0,True,0.2,159.0,35,0,bad
33,45.0,True,0.4,205.0,35,0,avg
34,45.0,False,0.4,212.193087462,35,0,avg
35,45.0,True,0.6,163.0,35,0,avg
36,45.0,True,0.8,161.0,35,0,good
37,43.6813142178,False,0.6,169.237828573,35,0,avg
38,43.0,True,0.6,175.0,35,0,avg
39,45.0,True,0.8,162.0,35,0,good
40,45.0,False,0.6,182.520224767,35,0,avg
41,45.0,True,0.6,190.0,35,0,avg
42,45.0,True,0.8,156.0,35,0,good
43,44.6503371488,False,0.6,156.0,35,0,avg
44,44.6196013106,False,0.4,156.0,35,0,avg
45,44.0,True,0.6,156.0,35,0,avg
46,45.0,True,0.6,155.0,35,0,avg
47,45.0,False,0.4,160.122431821,35,0,avg
48,45.0,True,0.6,160.0,35,0,avg
49,45.0,False,0.6,158.413840722,35,0,avg
50,45.0,False,0.4,197.062047251,35,0,avg
51,45.0,False,0.2,157.249634239,35,0,bad
52,45.0,False,0.2,231.460500199,35,0,bad
53,45.0,False,0.0,142.595950554,35,0,terrible
54,45.0,True,0.2,214.0,35,0,bad
55,45.0,False,0.2,186.21210168,35,0,bad
56,45.0,True,0.4,156.0,35,0,avg
